ean,codigo_interno_coope
7622201735906,290331
7793704000911,281333
7790070336118,309327
7798316700808,291020
7790060023684,164240
7622201740399,267151
7622201735296,290324
7790040133488,282671
7790070336385,309752
7790070336026,309325
7790040132689,282675
7790070336149,309236
7790387015324,280975
7790040133266,282680
7790040137844,291904
7790070562180,311168
7790070336316,309755
7793670000052,152568
7790070336293,309689
7790040139923,294178
7790040139091,292536
7622201736033,296345
7790150006351,285071
7790040142992,309272
7790580131357,290486
7790150079904,285506
7790040133471,282668
7792200000159,858170
7790070336309,309690
7790070336576,216439
7790070335937,309237
7790040003569,101335
7790040136243,289711
7792200000128,858188
7792180004567,212785
7622300742645,186498
7790070336217,309235
7622202038099,312235
7730241003661,295724
7791120098093,275497
7790045001188,862010
7790150211939,285504
7790040613706,113858
7790580132422,291423
7794000006478,292717
7793890258806,713380
7794000007109,294566
7798128000691,294540
7798095171363,284380
7622201745547,219298
7790387015607,282137
7790411001521,220869
7790070562258,311166
7790170902008,285070
7794000006065,289524
7790040127944,284501
7798316700815,443006
7790710334580,285493
7891000345528,287633
7898024396994,281047
7622201808884,283896
7793890258790,713379
7798128000707,294539
7790550022234,293910
7790139101138,294220
7790150037072,288879
7793450000159,862312
7790150101780,286376
7622210795625,272200
7790045824893,147995
7790369000997,313973
7794000006188,291128
7891000248799,267590
7790070318350,242405
7622201745585,290328
7790580132163,287953
7790480090006,316322
7790070433152,317954
7790040139770,294192
7622201464882,310873
7790150211908,287010
7791120098109,294334
7790170903937,286374
7622201106034,245082
7798095172049,317429
7791866001357,863858
7790070507273,280068
7790040132962,282354
7798333090067,293070
7798151952332,279316
7792180141941,295691
7790070335975,309754
7790580132477,291425
7790070933638,309310
7790070336545,216428
7622201818654,284445
7622300457303,165423
7790150610305,287908
7790070336002,309323
7790040143739,312218
7790070336200,309326
7622300742584,186009
7793360131530,287690
7790070318398,458140
7792180137258,285772
7790387015645,282142
7790490998309,284996
7790550000164,101087
7790045001195,862029
7793670000632,230418
7790150565735,288897
7798126070948,281295
7790710334573,285500
7790310983256,281736
7790170901971,285073
7790045001607,152668
7622300742935,186684
7790070413116,286973
7794000006485,292718
7891000337271,298908
7794000008052,312095
7792180136671,285774
7790369007811,447152
7790580138721,290438
7791120021558,269587
7792180007315,253961
7793360000157,105772
7790490998231,284994
7622201806538,284284
7790070317469,192379
7896004009155,309704
7790387013610,280971
7794940000796,259161
7790310983270,281737
7622201492465,277562
7798343751019,321380
7790580602000,173001
7798333090135,293073
7896004009162,309705
7790045001133,136220
7790580132224,287697
7622201818715,284439
7790150160725,287913
7790387800098,283155
7793890258851,713374
7792360002062,193933
7790369007903,313975
7793046008415,256966
7790199604273,291721
7790150211953,285505
7790580607210,228529
7798128002138,294542
7790150830444,286371
7790070320001,242051
7794000007987,312091
7790150100486,286077
7790150330166,284642
7793360131547,287691
7790040124530,279507
7790710334641,285497
7792360002130,193925
7798151953346,299823
7896004009179,309706
7798151953384,299110
7790710003332,285489
7790045827740,317273
7790742436207,283131
7622202241567,315408
7790742436504,283132
7622201819736,296339
7622201818579,284446
7793890258875,713373
7792390620748,285486
7793360131561,287693
7790072002080,136573
7798343751040,321381
7790310985656,299329
7790070418401,295009
7790070509017,102857
7793890259070,713491
7790580123437,286410
7798151953117,299822
7790070336651,312564
7790503199082,283904
7794000007086,294572
7790407031013,117560
7790580103743,232312
7790369000089,447143
7798181510847,281316
7790045001584,152307
7790040143692,312217
7790369007828,313974
7790490998064,284992
7794000007093,294571
7790150434888,285509
7622201705299,296330
7790490998101,284993
7790580697303,139319
7790150434437,260554
7790387014136,282145
7891000379028,299968
7798333090043,293071
7793360131400,287308
7790580252908,102493
7790070509062,318543
7794000006362,291582
7622300844943,229924
7797394001265,265139
7790071090125,309631
7790369007835,447076
7790742436306,283129
7798128410070,145666
7790040659605,161452
7790070417978,290565
7790150355084,291049
7798181510786,281315
7622201819668,296337
7790580111755,266486
7794000007802,315557
7622210828606,272202
7794940000772,263033
7790150439395,262670
7622300424084,238785
7622201819620,296336
7790310985458,299337
7622300742621,185977
7622300990152,265279
7792129004542,298993
7790170903609,288884
7794000008595,311088
7793750009784,282617
7793450000142,292953
7798132920398,128337
7790158229486,324829
7790040143753,312216
7794000008014,312089
7792180143273,308652
7792710006443,282845
7790387013252,104709
7622300990114,265277
7790070417879,290561
7622201812775,284437
7798338290479,713113
7790742352002,712096
7798338290110,707641
7798338290035,707647
7791337010017,716806
7791337009998,716799
7790742335609,708262
7791337009660,716432
7790742333605,708520
7790742625304,283136
7791337010000,716807
7790742067005,262092
7790742335500,708263
7791337007819,714472
7793913012996,710443
7798018850184,708720
7798338291087,714378
7791337010475,717420
7790742625205,283141
7791337010727,717409
7791337009820,716435
7791337007802,714471
7791337939813,716434
7791337009974,716808
7791337007246,713452
7790787960408,707543
7791337010468,717419
7791337010147,716809
7791664000873,708475
7791337010338,717424
7790742335302,708901
7791337007918,714600
7790742625403,283143
7793913013535,713466
7791337010505,717406
7793913013559,713469
7790070320940,712327
7790742335401,708861
7791664000224,784354
7790070621955,714921
7790742625106,283140
7790070621887,710092
7790742141705,708265
7790236001768,258843
7790070621849,710087
7793913013238,710779
7791337007666,714200
7790742172204,715411
7793913014006,716520
7790787960378,714489
7791337010598,717604
7793913013597,713463
7793913013696,713875
7791337008236,714709
7790070612106,716620
7798136870620,714753
7790787960347,714553
7794820903049,714646
7790742665010,714912
7790250015536,311202
7793344904228,135309
7790250015840,299917
7790990003039,293076
7791290792043,290071
7793344904013,263060
7791290792838,290048
7790520995285,250819
7791290794092,296502
7791290795587,309878
7793344904143,106089
7793344000517,113423
7793253003791,286411
7793253006709,313682
7500435201285,309407
7790990003138,293081
7506339332643,280908
7791290795518,309872
7793253003722,282764
7791290794238,289626
7791290795501,309871
7793253006716,313681
7793253003838,286415
7791290795624,309776
7791290796737,321408
7790520031433,318281
7793253003586,282254
7791290796720,321409
7791290795648,309879
7791290796706,321407
7790520995315,250820
7791130683760,244488
7791290795143,299964
7791290796409,318007
7791290796454,318012
7793253003487,282608
7791070005615,281728
7790520031426,318282
7790990003190,309402
7791290796751,321410
7791130683845,244502
7791290793385,309421
7793253005153,279710
7790520996978,274960
7791290796423,318009
7791130963299,293797
7791290795112,299963
7791290794955,312839
7790520999436,314612
7791130963374,299860
7793253003821,286413
7798184581103,273181
7794321019201,315042
7794321550216,256890
7790520026194,316223
7500435160087,315371
7790990002698,309759
7794440007035,154594
7793253003562,281709
7793253005078,286299
7791290793354,292353
7793253005726,286340
7791290792814,290051
7790132072206,180386
7791130002431,262815
7790520028990,317910
7891150025288,311173
7791130683753,244501
7790520031020,315793
7791130683814,244495
7798131250540,284502
7790520026170,314602
7793253003418,282062
7793253003869,286442
7793253003616,282609
7791130002776,265102
7798131250496,279999
7791130683838,259702
7798131250533,284498
7790520990020,275923
7790520031860,323169
7791130683722,245066
7791130963367,299861
7791130963626,318985
7702626217048,317742
7791130146913,271338
7793253004309,283117
7791130963343,309221
7791130683661,244480
7791130146883,271337
7790740000493,306931
7509552902815,308156
7791293050836,312176
7791293049496,308685
7509552902518,308149
7509552964387,318312
7791293046402,307568
7791293049472,308682
7509552790443,306491
7790770602292,308635
7509552928846,312758
7791293047171,306700
7791293033273,317575
7891150075382,305141
7509552876413,308018
7791293045801,307574
7891150101777,318516
7500435235297,310863
7790010002684,308869
7891150023529,312842
7509546679532,307672
7891010253257,306008
7506460101064,319270
7891010253936,307953
7790416066532,223061
7791293022819,220968
7896015591786,306011
7790416066433,223060
7891010255725,313022
7790740001865,325092
7509552902402,308151
7891010882983,303517
7891010972226,307957
7790740001872,325091
7790740001889,325093
7790740001896,325094
7500435228732,307797
7790010002936,186620
7798311610317,322362
7790064104815,317734
7791274005237,306397
7790670053064,708050
7790670051831,709860
7891010032937,163787
7790360982445,716894
7790670050650,250096
7790360980618,715798
7790070036322,707527
7790360967411,706463
7790360971395,709639
7797453000796,250655
7797453000420,185887
7797453001540,264589
7797453000468,159394
7797453971829,273620
7797453971850,273625
7791822676452,203150
7790400017199,211354
7794122013101,207241
7790400018592,208822
7790040008175,174564
7790070336071,312913
7793670000076,230412
7790070320315,269191
7790272000831,232792
7790387800067,283158
7791866000381,199118
7795735000335,931250
7790070320308,312918
7622201745905,296346
7790070318343,233572
7790070318619,232506
7790070336460,311164
7790070336552,216430
7790045000624,244974
7792390620823,285488
7790230033031,133850
7790412000271,295730
7790480089963,316327
7792390620786,285487
7798125810347,708066
7622300148119,144395
7622201503987,296347
7792710000175,212170
7794000008007,312092
7798125810385,708072
7790150540183,286085
7622201820565,296340
7790070621856,710088
7790070621863,710089
7622201705268,296329
7622202210075,316315
7622201820596,296342
7790150310267,283871
7790550022258,293908
7790580401504,135888
7792390620700,285485
7790040613904,132292
7790580133139,285388
7790387800074,283927
7622202210051,320353
7790070318855,298300
7790387800050,283157
7794000006379,291583
7793360105944,230403
7793360131417,285764
7790070621894,710094
7794940000758,233530
7798061191760,317930
7790480089741,282875
7794000005815,289557
7622201705169,296327
7794000007994,312090
7622201820534,296344
7790503000289,246283
7790580132170,286407
7790070100726,324689
7790503000333,265708
7790040116955,271386
7790387001426,315032
7840131004378,716948
7790503000272,246282
7792070001614,135093
7790045001379,136131
7790490998002,284999
7790387015621,282140
7792180142016,310232
7790070100764,324691
7798125810750,708936
7790310985380,299347
7793360131462,285766
7798151953360,299824
7794000007741,309988
7896004004921,298734
7794000005884,289565
7793670400517,282967
7790045825401,155260
7790310984338,283040
7798126071747,281297
7790310985441,299348
7790310985557,299341
7792180139603,286734
7790580132248,287699
7793704000805,274293
7790387013306,124987
7790070433183,224473
7622300335090,145355
7896004004983,298737
7840131004392,716947
7702103751416,310326
7793750009821,286653
7794000006942,294592
7622201704674,296322
7790503000302,257971
7790503000326,265707
7790411000012,850543
7790310985748,310353
7790150433652,285511
7861002900117,105542
7798125810446,708069
7790070417916,310127
7792180009524,266226
7790158229516,318150
7794820902721,713650
7791337061491,715696
7791337007178,714262
7791337010215,717400
7790787153671,101496
7792882029448,133606
7798338291063,714977
7794820902707,713652
7791337009844,716386
7793913013245,710780
7793913013368,715136
7794820903247,715540
7790742326409,716889
7794820903308,716966
7794820902943,299604
7790742436108,283149
7794820903209,715456
7793913013467,713472
7790787153657,153360
7794820903254,715539
7793913013405,714598
7790398100644,873454
7794820902974,709338
7790787960354,714554
7794820902820,714650
7790070036520,714940
7795323775256,714315
7793913000504,704292
7790787960798,715640
7790787960804,715634
7798338291728,717333
7795323774839,234068
7795323774860,712471
7795323002451,247875
7795323002444,238842
7795323774846,234069
7791913000753,296617
7790580129958,286547
7790580129644,286552
7790580129880,286550
7791813423317,322194
7793147572624,309162
7792170052271,240430
7792798013357,299712
7798422330289,315769
7793147573515,254580
7792798013975,309347
7791670027505,312414
7790260013164,103500
7791813422389,156868
7791293049502,308686
7791293049441,308663
7794218106946,318521
7891024134429,108635
7794218106939,318522
7791293049557,308674
7791293049519,309284
7500435203975,307763
7791293049861,317085
7500435230513,307936
7791293049427,308661
7891150036390,304300
7794640171093,226281
7509552924862,318307
7791293051680,321229
7891010255329,309500
7791014003004,307615
7791293051703,321228
7793253003517,281706
7791905023227,311859
7793344904853,158956
7791828000121,313115
7791130003643,266881
7791290795778,311787
7790520025739,308968
7791905003373,311885
7791130963633,318986
7793344000883,306949
7794440000098,195469
7793253004781,284919
7790613072251,311975
7790250015864,312686
7791290794375,311174
7793253004279,283120
7791130146791,232865
7794440760022,318989
7791290796058,318250
7798184581783,282884
7790560000307,157597
7791290795136,299966
7791905024828,311866
7790520031785,322604
7794440525027,322609
7791905023036,311875
7794440675500,323100
7501037600056,277703
7797453000802,250656
7797453971768,269454
7791416001301,122991
7891021002592,257689
7891021002585,257690
7794122013088,207233
7891155040866,265361
7790742373809,710232
7790742223005,710115
7790740000479,306929
0000077903860,101781
0000078924345,315332
0000078935068,307607
0000078948310,317577
7790950134810,268344
0000077915818,312475
7790040991910,270447
7792360002154,105313
7790150006375,290307
7622202271298,318243
0000077958648,286323
7790520995582,282551
0000077922120,144316
7790580123741,279729
0000078924338,315331
7795293601296,708249
7790199603481,279602
7790040173200,178481
7891962032283,163756
7794600004539,100652
7790895000256,108316
7791290791756,323119
7791290795129,299965
7791290792050,290057
7798338291520,717691
7798338291537,717692
7790742436405,283130
7790742331601,280734
7791337009790,716380
7790742331304,277001
7791290793330,292304
7790580132187,286408
7790580132231,287698
7790580132255,287700
7790580121310,274650
7790580126933,277006
7793360131523,287689
7793360131448,285761
7793360131424,285759
7793360131431,285760
7790580109646,258397
7795293202110,713691
7795293202103,141942
7795293202158,713689
7795293203209,141940
7795293000297,705858
7794520869287,310437
7791070000474,249644
7790580137069,315359
7795293202202,141943
7790598015168,108693
7790580126315,276843
7790580129323,286987
7790580129583,284954
7790742222909,710127
7790580134341,284487
7790580134334,284488
7795293106111,123851
7795293106210,123856
7790580133757,285386
7790580134495,285387
7790580133153,285391
7795293000020,131241
7790150355244,191282
7793360000089,151793
7790984000037,282279
7791093000024,103373
7791337009684,715496
0000077973986,321728
7790895651441,324920
