"id","idProducto","idSupermercado","precio","actualizacion"
"779314757092702","7793147570927","02","3200.0","2026-05-27T16:51:57.883278+00:00"
"779279800132302","7792798001323","02","15150.0","2026-05-27T16:51:57.883278+00:00"
"779063900346802","7790639003468","02","1990.0","2026-05-27T16:51:57.883278+00:00"
"779058014323702","7790580143237","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779063900343702","7790639003437","02","1990.0","2026-05-27T16:51:57.883278+00:00"
"779241052316502","7792410523165","02","11000.0","2026-05-27T16:51:57.883278+00:00"
"779154004786202","7791540047862","02","7450.0","2026-05-27T16:51:57.883278+00:00"
"779024012859802","7790240128598","02","5250.0","2026-05-27T16:51:57.883278+00:00"
"779915500100202","7799155001002","02","3400.0","2026-05-27T16:51:57.883278+00:00"
"779314757086602","7793147570866","02","3650.0","2026-05-27T16:51:57.883278+00:00"
"779089500738502","7790895007385","02","1800.0","2026-05-27T16:51:57.883278+00:00"
"779915500043202","7799155000432","02","2750.0","2026-05-27T16:51:57.883278+00:00"
"779829058011302","7798290580113","02","850.0","2026-05-27T16:51:57.883278+00:00"
"779181388841302","7791813888413","02","3950.0","2026-05-27T16:51:57.883278+00:00"
"779095013331802","7790950133318","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779089500610402","7790895006104","02","2250.0","2026-05-27T16:51:57.883278+00:00"
"779172823933102","7791728239331","02","3100.0","2026-05-27T16:51:57.883278+00:00"
"779279801495802","7792798014958","02","18350.0","2026-05-27T16:51:57.883278+00:00"
"779024004146002","7790240041460","02","10500.0","2026-05-27T16:51:57.883278+00:00"
"779089500531202","7790895005312","02","5650.0","2026-05-27T16:51:57.883278+00:00"
"762220174601802","7622201746018","02","499.0","2026-05-27T16:51:57.883278+00:00"
"779089564384202","7790895643842","02","3050.0","2026-05-27T16:51:57.883278+00:00"
"779024004188002","7790240041880","02","5550.0","2026-05-27T16:51:57.883278+00:00"
"779181322205702","7791813222057","02","4150.0","2026-05-27T16:51:57.883278+00:00"
"779279801475002","7792798014750","02","25950.0","2026-05-27T16:51:57.883278+00:00"
"779807486531302","7798074865313","02","14500.0","2026-05-27T16:51:57.883278+00:00"
"779279800233702","7792798002337","02","19300.0","2026-05-27T16:51:57.883278+00:00"
"779089564844102","7790895648441","02","2800.0","2026-05-27T16:51:57.883278+00:00"
"779031408018002","7790314080180","02","4300.0","2026-05-27T16:51:57.883278+00:00"
"779041512777702","7790415127777","02","7800.0","2026-05-27T16:51:57.883278+00:00"
"779120020077402","7791200200774","02","12700.0","2026-05-27T16:51:57.883278+00:00"
"789113605702902","7891136057029","02","14200.0","2026-05-27T16:51:57.883278+00:00"
"779024004208502","7790240042085","02","7413.0","2026-05-27T16:51:57.883278+00:00"
"779807486519102","7798074865191","02","10100.0","2026-05-27T16:51:57.883278+00:00"
"779058014276602","7790580142766","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779217005227102","7792170052271","02","2600.0","2026-05-27T16:51:57.883278+00:00"
"779279900003502","7792799000035","02","2150.0","2026-05-27T16:51:57.883278+00:00"
"779058014194302","7790580141943","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779314757084202","7793147570842","02","6200.0","2026-05-27T16:51:57.883278+00:00"
"779031505820102","7790315058201","02","2300.0","2026-05-27T16:51:57.883278+00:00"
"779842262012002","7798422620120","02","3300.0","2026-05-27T16:51:57.883278+00:00"
"779015400836802","7790154008368","02","650.0","2026-05-27T16:51:57.883278+00:00"
"779120020078102","7791200200781","02","14200.0","2026-05-27T16:51:57.883278+00:00"
"779217004225802","7792170042258","02","2250.0","2026-05-27T16:51:57.883278+00:00"
"779016890450202","7790168904502","02","6750.0","2026-05-27T16:51:57.883278+00:00"
"779095012846802","7790950128468","02","3150.0","2026-05-27T16:51:57.883278+00:00"
"779181342160302","7791813421603","02","2850.0","2026-05-27T16:51:57.883278+00:00"
"779095013328802","7790950133288","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779314757227302","7793147572273","02","18150.0","2026-05-27T16:51:57.883278+00:00"
"779063900345102","7790639003451","02","1990.0","2026-05-27T16:51:57.883278+00:00"
"779842262009002","7798422620090","02","3300.0","2026-05-27T16:51:57.883278+00:00"
"779007076082102","7790070760821","02","10800.0","2026-05-27T16:51:57.883278+00:00"
"779231997271202","7792319972712","02","6100.0","2026-05-27T16:51:57.883278+00:00"
"779314757354602","7793147573546","02","2550.0","2026-05-27T16:51:57.883278+00:00"
"779807486479802","7798074864798","02","6678.0","2026-05-27T16:51:57.883278+00:00"
"779279900089902","7792799000899","02","1850.0","2026-05-27T16:51:57.883278+00:00"
"779070320496802","7790703204968","02","4750.0","2026-05-27T16:51:57.883278+00:00"
"779095013599202","7790950135992","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779058012962002","7790580129620","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779181342038502","7791813420385","02","1950.0","2026-05-27T16:51:57.883278+00:00"
"779279900001102","7792799000011","02","2050.0","2026-05-27T16:51:57.883278+00:00"
"779181377702102","7791813777021","02","2100.0","2026-05-27T16:51:57.883278+00:00"
"779829058005202","7798290580052","02","850.0","2026-05-27T16:51:57.883278+00:00"
"779181382837202","7791813828372","02","2100.0","2026-05-27T16:51:57.883278+00:00"
"779125000332502","7791250003325","02","19300.0","2026-05-27T16:51:57.883278+00:00"
"779089564047602","7790895640476","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779205209927102","7792052099271","02","4770.0","2026-05-27T16:51:57.883278+00:00"
"779314757229702","7793147572297","02","17150.0","2026-05-27T16:51:57.883278+00:00"
"779089500721702","7790895007217","02","4800.0","2026-05-27T16:51:57.883278+00:00"
"779915500170502","7799155001705","02","3400.0","2026-05-27T16:51:57.883278+00:00"
"779024009445902","7790240094459","02","11700.0","2026-05-27T16:51:57.883278+00:00"
"779095014161002","7790950141610","02","2700.0","2026-05-27T16:51:57.883278+00:00"
"779063900242302","7790639002423","02","1750.0","2026-05-27T16:51:57.883278+00:00"
"779217011056802","7792170110568","02","2750.0","2026-05-27T16:51:57.883278+00:00"
"779314757187002","7793147571870","02","17150.0","2026-05-27T16:51:57.883278+00:00"
"779808568183402","7798085681834","02","5450.0","2026-05-27T16:51:57.883278+00:00"
"779809103052702","7798091030527","02","3700.0","2026-05-27T16:51:57.883278+00:00"
"764017574004702","7640175740047","02","42950.0","2026-05-27T16:51:57.883278+00:00"
"779400079256202","7794000792562","02","1350.0","2026-05-27T16:51:57.883278+00:00"
"779794200779402","7797942007794","02","4200.0","2026-05-27T16:51:57.883278+00:00"
"779181380077402","7791813800774","02","2050.0","2026-05-27T16:51:57.883278+00:00"
"762220171744502","7622201717445","02","249.0","2026-05-27T16:51:57.883278+00:00"
"779089564702402","7790895647024","02","1200.0","2026-05-27T16:51:57.883278+00:00"
"779089564777202","7790895647772","02","2250.0","2026-05-27T16:51:57.883278+00:00"
"779809103029902","7798091030299","02","4200.0","2026-05-27T16:51:57.883278+00:00"
"779241053218102","7792410532181","02","12750.0","2026-05-27T16:51:57.883278+00:00"
"779842262008302","7798422620083","02","3300.0","2026-05-27T16:51:57.883278+00:00"
"779016890443402","7790168904434","02","5250.0","2026-05-27T16:51:57.883278+00:00"
"779241053242602","7792410532426","02","19800.0","2026-05-27T16:51:57.883278+00:00"
"779095013080502","7790950130805","02","3150.0","2026-05-27T16:51:57.883278+00:00"
"779279800193402","7792798001934","02","28350.0","2026-05-27T16:51:57.883278+00:00"
"779089564775802","7790895647758","02","1850.0","2026-05-27T16:51:57.883278+00:00"
"779915500017302","7799155000173","02","1900.0","2026-05-27T16:51:57.883278+00:00"
"779807486491002","7798074864910","02","16400.0","2026-05-27T16:51:57.883278+00:00"
"779015400835102","7790154008351","02","650.0","2026-05-27T16:51:57.883278+00:00"
"779915500088302","7799155000883","02","2750.0","2026-05-27T16:51:57.883278+00:00"
"779058000540502","7790580005405","02","750.0","2026-05-27T16:51:57.883278+00:00"
